Route,Cost,Region
"['Countdown Greenlane', 'Countdown Grey Lynn Central', 'Countdown Onehunga']",632.98625,Central Region
"['Countdown Greenlane', 'Countdown Grey Lynn Central', 'Countdown Ponsonby']",629.7587500000001,Central Region
"['Countdown Greenlane', 'Countdown Grey Lynn Central', 'Countdown Pt Chevalier']",666.399375,Central Region
"['Countdown Greenlane', 'Countdown Grey Lynn Central', 'Countdown St Lukes']",598.545,Central Region
"['Countdown Greenlane', 'Countdown Grey Lynn Central', 'Countdown Three Kings']",648.7525,Central Region
"['Countdown Greenlane', 'Countdown Grey Lynn Central', 'Countdown Victoria Street West']",672.995625,Central Region
"['Countdown Greenlane', 'Countdown Lynfield', 'Countdown Mt Eden']",673.046875,Central Region
"['Countdown Greenlane', 'Countdown Lynfield', 'Countdown Mt Roskill']",630.7537500000001,Central Region
"['Countdown Greenlane', 'Countdown Lynfield', 'Countdown Newmarket']",685.56875,Central Region
"['Countdown Greenlane', 'Countdown Lynfield', 'Countdown Onehunga']",588.3981249999999,Central Region
"['Countdown Greenlane', 'Countdown Lynfield', 'Countdown Ponsonby']",669.4668750000001,Central Region
"['Countdown Greenlane', 'Countdown Lynfield', 'Countdown Pt Chevalier']",673.798125,Central Region
"['Countdown Greenlane', 'Countdown Lynfield', 'Countdown St Lukes']",600.15625,Central Region
"['Countdown Greenlane', 'Countdown Lynfield', 'Countdown Three Kings']",597.5125,Central Region
"['Countdown Greenlane', 'Countdown Lynfield', 'Countdown Victoria Street West']",692.72125,Central Region
"['Countdown Greenlane', 'Countdown Mt Eden', 'Countdown Mt Roskill']",606.2574999999999,Central Region
"['Countdown Greenlane', 'Countdown Mt Eden', 'Countdown Newmarket']",606.63375,Central Region
"['Countdown Greenlane', 'Countdown Mt Eden', 'Countdown Onehunga']",573.52125,Central Region
"['Countdown Greenlane', 'Countdown Mt Eden', 'Countdown Ponsonby']",602.30125,Central Region
"['Countdown Greenlane', 'Countdown Mt Eden', 'Countdown Pt Chevalier']",633.174375,Central Region
"['Countdown Greenlane', 'Countdown Mt Eden', 'Countdown St Lukes']",547.7099999999999,Central Region
"['Countdown Greenlane', 'Countdown Mt Eden', 'Countdown Three Kings']",565.21625,Central Region
"['Countdown Greenlane', 'Countdown Mt Eden', 'Countdown Victoria Street West']",620.586875,Central Region
"['Countdown Greenlane', 'Countdown Mt Roskill', 'Countdown Newmarket']",660.49125,Central Region
"['Countdown Greenlane', 'Countdown Mt Roskill', 'Countdown Onehunga']",581.405,Central Region
"['Countdown Greenlane', 'Countdown Mt Roskill', 'Countdown Ponsonby']",650.615625,Central Region
"['Countdown Greenlane', 'Countdown Mt Roskill', 'Countdown Pt Chevalier']",659.4568750000001,Central Region
"['Countdown Greenlane', 'Countdown Mt Roskill', 'Countdown St Lukes']",573.559375,Central Region
"['Countdown Greenlane', 'Countdown Mt Roskill', 'Countdown Three Kings']",581.97375,Central Region
"['Countdown Greenlane', 'Countdown Mt Roskill', 'Countdown Victoria Street West']",685.2593750000001,Central Region
"['Countdown Greenlane', 'Countdown Newmarket', 'Countdown Onehunga']",558.77625,Central Region
"['Countdown Greenlane', 'Countdown Newmarket', 'Countdown Ponsonby']",568.8575000000001,Central Region
"['Countdown Greenlane', 'Countdown Newmarket', 'Countdown Pt Chevalier']",597.209375,Central Region
"['Countdown Greenlane', 'Countdown Newmarket', 'Countdown St Lukes']",533.40875,Central Region
"['Countdown Greenlane', 'Countdown Newmarket', 'Countdown Three Kings']",529.855625,Central Region
"['Countdown Greenlane', 'Countdown Newmarket', 'Countdown Victoria Street West']",575.45,Central Region
"['Countdown Greenlane', 'Countdown Onehunga', 'Countdown Ponsonby']",634.80375,Central Region
"['Countdown Greenlane', 'Countdown Onehunga', 'Countdown Pt Chevalier']",652.954375,Central Region
"['Countdown Greenlane', 'Countdown Onehunga', 'Countdown St Lukes']",571.265625,Central Region
"['Countdown Greenlane', 'Countdown Onehunga', 'Countdown Three Kings']",538.2475,Central Region
"['Countdown Greenlane', 'Countdown Onehunga', 'Countdown Victoria Street West']",658.058125,Central Region
"['Countdown Greenlane', 'Countdown Ponsonby', 'Countdown Pt Chevalier']",608.778125,Central Region
"['Countdown Greenlane', 'Countdown Ponsonby', 'Countdown St Lukes']",540.92375,Central Region
"['Countdown Greenlane', 'Countdown Ponsonby', 'Countdown Three Kings']",574.631875,Central Region
"['Countdown Greenlane', 'Countdown Ponsonby', 'Countdown Victoria Street West']",592.846875,Central Region
"['Countdown Greenlane', 'Countdown Pt Chevalier', 'Countdown St Lukes']",576.135,Central Region
"['Countdown Greenlane', 'Countdown Pt Chevalier', 'Countdown Three Kings']",619.4825000000001,Central Region
"['Countdown Greenlane', 'Countdown Pt Chevalier', 'Countdown Victoria Street West']",652.69875,Central Region
"['Countdown Greenlane', 'Countdown St Lukes', 'Countdown Three Kings']",532.49875,Central Region
"['Countdown Greenlane', 'Countdown St Lukes', 'Countdown Victoria Street West']",603.6949999999999,Central Region
"['Countdown Greenlane', 'Countdown Three Kings', 'Countdown Victoria Street West']",621.7962500000001,Central Region
"['Countdown Grey Lynn', 'Countdown Grey Lynn Central', 'Countdown Lynfield']",614.9393749999999,Central Region
"['Countdown Grey Lynn', 'Countdown Grey Lynn Central', 'Countdown Mt Eden']",617.37,Central Region
"['Countdown Grey Lynn', 'Countdown Grey Lynn Central', 'Countdown Mt Roskill']",619.04125,Central Region
"['Countdown Grey Lynn', 'Countdown Grey Lynn Central', 'Countdown Newmarket']",624.680625,Central Region
"['Countdown Grey Lynn', 'Countdown Grey Lynn Central', 'Countdown Onehunga']",591.82375,Central Region
"['Countdown Grey Lynn', 'Countdown Grey Lynn Central', 'Countdown Ponsonby']",588.59625,Central Region
"['Countdown Grey Lynn', 'Countdown Grey Lynn Central', 'Countdown Pt Chevalier']",625.236875,Central Region
"['Countdown Grey Lynn', 'Countdown Grey Lynn Central', 'Countdown St Lukes']",557.3824999999999,Central Region
"['Countdown Grey Lynn', 'Countdown Grey Lynn Central', 'Countdown Three Kings']",607.5899999999999,Central Region
"['Countdown Grey Lynn', 'Countdown Grey Lynn Central', 'Countdown Victoria Street West']",631.833125,Central Region
"['Countdown Grey Lynn', 'Countdown Lynfield', 'Countdown Mt Eden']",658.4025,Central Region
"['Countdown Grey Lynn', 'Countdown Lynfield', 'Countdown Mt Roskill']",616.109375,Central Region
"['Countdown Grey Lynn', 'Countdown Lynfield', 'Countdown Newmarket']",670.924375,Central Region
"['Countdown Grey Lynn', 'Countdown Lynfield', 'Countdown Onehunga']",573.75375,Central Region
"['Countdown Grey Lynn', 'Countdown Lynfield', 'Countdown Ponsonby']",654.8225,Central Region
"['Countdown Grey Lynn', 'Countdown Lynfield', 'Countdown Pt Chevalier']",659.15375,Central Region
"['Countdown Grey Lynn', 'Countdown Lynfield', 'Countdown St Lukes']",585.511875,Central Region
"['Countdown Grey Lynn', 'Countdown Lynfield', 'Countdown Three Kings']",582.868125,Central Region
"['Countdown Grey Lynn', 'Countdown Lynfield', 'Countdown Victoria Street West']",678.076875,Central Region
"['Countdown Grey Lynn', 'Countdown Mt Eden', 'Countdown Mt Roskill']",611.9449999999999,Central Region
"['Countdown Grey Lynn', 'Countdown Mt Eden', 'Countdown Newmarket']",612.32125,Central Region
"['Countdown Grey Lynn', 'Countdown Mt Eden', 'Countdown Onehunga']",579.20875,Central Region
"['Countdown Grey Lynn', 'Countdown Mt Eden', 'Countdown Ponsonby']",607.98875,Central Region
"['Countdown Grey Lynn', 'Countdown Mt Eden', 'Countdown Pt Chevalier']",638.861875,Central Region
"['Countdown Grey Lynn', 'Countdown Mt Eden', 'Countdown St Lukes']",553.3974999999999,Central Region
"['Countdown Grey Lynn', 'Countdown Mt Eden', 'Countdown Three Kings']",570.90375,Central Region
"['Countdown Grey Lynn', 'Countdown Mt Eden', 'Countdown Victoria Street West']",626.274375,Central Region
"['Countdown Grey Lynn', 'Countdown Mt Roskill', 'Countdown Newmarket']",659.9662500000001,Central Region
"['Countdown Grey Lynn', 'Countdown Mt Roskill', 'Countdown Onehunga']",580.88,Central Region
"['Countdown Grey Lynn', 'Countdown Mt Roskill', 'Countdown Ponsonby']",650.090625,Central Region
"['Countdown Grey Lynn', 'Countdown Mt Roskill', 'Countdown Pt Chevalier']",658.931875,Central Region
"['Countdown Grey Lynn', 'Countdown Mt Roskill', 'Countdown St Lukes']",573.034375,Central Region
"['Countdown Grey Lynn', 'Countdown Mt Roskill', 'Countdown Three Kings']",581.44875,Central Region
"['Countdown Grey Lynn', 'Countdown Mt Roskill', 'Countdown Victoria Street West']",684.734375,Central Region
"['Countdown Grey Lynn', 'Countdown Newmarket', 'Countdown Onehunga']",577.423125,Central Region
"['Countdown Grey Lynn', 'Countdown Newmarket', 'Countdown Ponsonby']",587.504375,Central Region
"['Countdown Grey Lynn', 'Countdown Newmarket', 'Countdown Pt Chevalier']",615.85625,Central Region
"['Countdown Grey Lynn', 'Countdown Newmarket', 'Countdown St Lukes']",552.055625,Central Region
"['Countdown Grey Lynn', 'Countdown Newmarket', 'Countdown Three Kings']",548.5025,Central Region
"['Countdown Grey Lynn', 'Countdown Newmarket', 'Countdown Victoria Street West']",594.096875,Central Region
"['Countdown Grey Lynn', 'Countdown Onehunga', 'Countdown Ponsonby']",675.07375,Central Region
"['Countdown Grey Lynn', 'Countdown Onehunga', 'Countdown Pt Chevalier']",693.224375,Central Region
"['Countdown Grey Lynn', 'Countdown Onehunga', 'Countdown St Lukes']",611.535625,Central Region
"['Countdown Grey Lynn', 'Countdown Onehunga', 'Countdown Three Kings']",578.5175,Central Region
"['Countdown Grey Lynn', 'Countdown Onehunga', 'Countdown Victoria Street West']",698.328125,Central Region
"['Countdown Grey Lynn', 'Countdown Ponsonby', 'Countdown Pt Chevalier']",575.955,Central Region
"['Countdown Grey Lynn', 'Countdown Ponsonby', 'Countdown St Lukes']",508.10062500000004,Central Region
"['Countdown Grey Lynn', 'Countdown Ponsonby', 'Countdown Three Kings']",541.80875,Central Region
"['Countdown Grey Lynn', 'Countdown Ponsonby', 'Countdown Victoria Street West']",560.0237500000001,Central Region
"['Countdown Grey Lynn', 'Countdown Pt Chevalier', 'Countdown St Lukes']",553.928125,Central Region
"['Countdown Grey Lynn', 'Countdown Pt Chevalier', 'Countdown Three Kings']",597.275625,Central Region
"['Countdown Grey Lynn', 'Countdown Pt Chevalier', 'Countdown Victoria Street West']",630.4918749999999,Central Region
"['Countdown Grey Lynn', 'Countdown St Lukes', 'Countdown Three Kings']",511.804375,Central Region
"['Countdown Grey Lynn', 'Countdown St Lukes', 'Countdown Victoria Street West']",583.000625,Central Region
"['Countdown Grey Lynn', 'Countdown Three Kings', 'Countdown Victoria Street West']",661.171875,Central Region
"['Countdown Grey Lynn Central', 'Countdown Lynfield', 'Countdown Mt Eden']",721.41875,Central Region
"['Countdown Grey Lynn Central', 'Countdown Lynfield', 'Countdown Mt Roskill']",679.125625,Central Region
"['Countdown Grey Lynn Central', 'Countdown Lynfield', 'Countdown Newmarket']",733.9406250000001,Central Region
"['Countdown Grey Lynn Central', 'Countdown Lynfield', 'Countdown Onehunga']",636.77,Central Region
"['Countdown Grey Lynn Central', 'Countdown Lynfield', 'Countdown Ponsonby']",717.83875,Central Region
"['Countdown Grey Lynn Central', 'Countdown Lynfield', 'Countdown Pt Chevalier']",722.1700000000001,Central Region
"['Countdown Grey Lynn Central', 'Countdown Lynfield', 'Countdown St Lukes']",648.528125,Central Region
"['Countdown Grey Lynn Central', 'Countdown Lynfield', 'Countdown Three Kings']",645.884375,Central Region
"['Countdown Grey Lynn Central', 'Countdown Lynfield', 'Countdown Victoria Street West']",741.0931250000001,Central Region
"['Countdown Grey Lynn Central', 'Countdown Mt Eden', 'Countdown Mt Roskill']",671.9375,Central Region
"['Countdown Grey Lynn Central', 'Countdown Mt Eden', 'Countdown Newmarket']",672.31375,Central Region
"['Countdown Grey Lynn Central', 'Countdown Mt Eden', 'Countdown Onehunga']",639.2012500000001,Central Region
"['Countdown Grey Lynn Central', 'Countdown Mt Eden', 'Countdown Ponsonby']",667.98125,Central Region
"['Countdown Grey Lynn Central', 'Countdown Mt Eden', 'Countdown Pt Chevalier']",698.854375,Central Region
"['Countdown Grey Lynn Central', 'Countdown Mt Eden', 'Countdown St Lukes']",613.39,Central Region
"['Countdown Grey Lynn Central', 'Countdown Mt Eden', 'Countdown Three Kings']",630.89625,Central Region
"['Countdown Grey Lynn Central', 'Countdown Mt Eden', 'Countdown Victoria Street West']",686.266875,Central Region
"['Countdown Grey Lynn Central', 'Countdown Mt Roskill', 'Countdown Newmarket']",719.95875,Central Region
"['Countdown Grey Lynn Central', 'Countdown Mt Roskill', 'Countdown Onehunga']",640.8725000000001,Central Region
"['Countdown Grey Lynn Central', 'Countdown Mt Roskill', 'Countdown Ponsonby']",710.083125,Central Region
"['Countdown Grey Lynn Central', 'Countdown Mt Roskill', 'Countdown Pt Chevalier']",718.924375,Central Region
"['Countdown Grey Lynn Central', 'Countdown Mt Roskill', 'Countdown St Lukes']",633.026875,Central Region
"['Countdown Grey Lynn Central', 'Countdown Mt Roskill', 'Countdown Three Kings']",641.4412500000001,Central Region
"['Countdown Grey Lynn Central', 'Countdown Mt Roskill', 'Countdown Victoria Street West']",744.7268750000001,Central Region
"['Countdown Grey Lynn Central', 'Countdown Newmarket', 'Countdown Onehunga']",646.511875,Central Region
"['Countdown Grey Lynn Central', 'Countdown Newmarket', 'Countdown Ponsonby']",656.593125,Central Region
"['Countdown Grey Lynn Central', 'Countdown Newmarket', 'Countdown Pt Chevalier']",684.9449999999999,Central Region
"['Countdown Grey Lynn Central', 'Countdown Newmarket', 'Countdown St Lukes']",621.144375,Central Region
"['Countdown Grey Lynn Central', 'Countdown Newmarket', 'Countdown Three Kings']",617.59125,Central Region
"['Countdown Grey Lynn Central', 'Countdown Newmarket', 'Countdown Victoria Street West']",663.1856250000001,Central Region
"['Countdown Grey Lynn Central', 'Countdown Onehunga', 'Countdown Ponsonby']",738.09,Central Region
"['Countdown Grey Lynn Central', 'Countdown Onehunga', 'Countdown Pt Chevalier']",756.2406249999999,Central Region
"['Countdown Grey Lynn Central', 'Countdown Onehunga', 'Countdown St Lukes']",674.551875,Central Region
"['Countdown Grey Lynn Central', 'Countdown Onehunga', 'Countdown Three Kings']",641.53375,Central Region
"['Countdown Grey Lynn Central', 'Countdown Onehunga', 'Countdown Victoria Street West']",761.3443749999999,Central Region
"['Countdown Grey Lynn Central', 'Countdown Ponsonby', 'Countdown Pt Chevalier']",643.840625,Central Region
"['Countdown Grey Lynn Central', 'Countdown Ponsonby', 'Countdown St Lukes']",575.9862499999999,Central Region
"['Countdown Grey Lynn Central', 'Countdown Ponsonby', 'Countdown Three Kings']",609.694375,Central Region
"['Countdown Grey Lynn Central', 'Countdown Ponsonby', 'Countdown Victoria Street West']",627.909375,Central Region
"['Countdown Grey Lynn Central', 'Countdown Pt Chevalier', 'Countdown St Lukes']",619.48625,Central Region
"['Countdown Grey Lynn Central', 'Countdown Pt Chevalier', 'Countdown Three Kings']",662.83375,Central Region
"['Countdown Grey Lynn Central', 'Countdown Pt Chevalier', 'Countdown Victoria Street West']",696.05,Central Region
"['Countdown Grey Lynn Central', 'Countdown St Lukes', 'Countdown Three Kings']",571.7962500000001,Central Region
"['Countdown Grey Lynn Central', 'Countdown St Lukes', 'Countdown Victoria Street West']",642.9925000000001,Central Region
"['Countdown Grey Lynn Central', 'Countdown Three Kings', 'Countdown Victoria Street West']",724.1881249999999,Central Region
"['Countdown Lynfield', 'Countdown Mt Eden', 'Countdown Mt Roskill']",628.82875,Central Region
"['Countdown Lynfield', 'Countdown Mt Eden', 'Countdown Newmarket']",629.205,Central Region
"['Countdown Lynfield', 'Countdown Mt Eden', 'Countdown Onehunga']",596.0925,Central Region
"['Countdown Lynfield', 'Countdown Mt Eden', 'Countdown Ponsonby']",624.8725000000001,Central Region
"['Countdown Lynfield', 'Countdown Mt Eden', 'Countdown Pt Chevalier']",655.745625,Central Region
