Route,Cost,Region
"['Countdown Henderson', 'Countdown Te Atatu']",775.80875,West Region
"['Countdown Henderson', 'Countdown Te Atatu South']",734.813125,West Region
"['Countdown Henderson', 'Countdown Westgate']",820.536875,West Region
"['Countdown Henderson', 'FreshChoice Glen Eden']",669.8000000000001,West Region
"['Countdown Henderson', 'FreshChoice Ranui']",697.585,West Region
"['Countdown Henderson', 'SuperValue Avondale']",658.974375,West Region
"['Countdown Henderson', 'SuperValue Palomino']",715.385625,West Region
"['Countdown Henderson', 'SuperValue Titirangi']",686.38375,West Region
"['Countdown Hobsonville', 'Countdown Kelston']",869.479375,West Region
"['Countdown Hobsonville', 'Countdown Lincoln Road']",820.124375,West Region
"['Countdown Hobsonville', 'Countdown Lynmall']",814.894375,West Region
"['Countdown Hobsonville', 'Countdown Northwest']",828.194375,West Region
"['Countdown Hobsonville', 'Countdown Te Atatu']",807.465,West Region
"['Countdown Hobsonville', 'Countdown Te Atatu South']",786.845625,West Region
"['Countdown Hobsonville', 'Countdown Westgate']",810.398125,West Region
"['Countdown Hobsonville', 'FreshChoice Glen Eden']",757.6325,West Region
"['Countdown Hobsonville', 'FreshChoice Ranui']",753.21125,West Region
"['Countdown Hobsonville', 'SuperValue Avondale']",707.079375,West Region
"['Countdown Hobsonville', 'SuperValue Palomino']",791.193125,West Region
"['Countdown Hobsonville', 'SuperValue Titirangi']",777.6387500000001,West Region
"['Countdown Kelston', 'Countdown Lincoln Road']",795.249375,West Region
"['Countdown Kelston', 'Countdown Lynmall']",707.46375,West Region
"['Countdown Kelston', 'Countdown Northwest']",847.408125,West Region
"['Countdown Kelston', 'Countdown Te Atatu']",783.09125,West Region
"['Countdown Kelston', 'Countdown Te Atatu South']",742.095625,West Region
"['Countdown Kelston', 'Countdown Westgate']",827.819375,West Region
"['Countdown Kelston', 'FreshChoice Glen Eden']",629.8625,West Region
"['Countdown Kelston', 'FreshChoice Ranui']",717.863125,West Region
"['Countdown Kelston', 'SuperValue Avondale']",616.528125,West Region
"['Countdown Kelston', 'SuperValue Palomino']",735.66375,West Region
"['Countdown Kelston', 'SuperValue Titirangi']",639.21875,West Region
"['Countdown Lincoln Road', 'Countdown Lynmall']",756.16,West Region
"['Countdown Lincoln Road', 'Countdown Northwest']",795.3199999999999,West Region
"['Countdown Lincoln Road', 'Countdown Te Atatu']",748.7312499999999,West Region
"['Countdown Lincoln Road', 'Countdown Te Atatu South']",716.045,West Region
"['Countdown Lincoln Road', 'Countdown Westgate']",775.7312499999999,West Region
"['Countdown Lincoln Road', 'FreshChoice Glen Eden']",681.441875,West Region
"['Countdown Lincoln Road', 'FreshChoice Ranui']",670.9449999999999,West Region
"['Countdown Lincoln Road', 'SuperValue Avondale']",648.3456249999999,West Region
"['Countdown Lincoln Road', 'SuperValue Palomino']",708.92625,West Region
"['Countdown Lincoln Road', 'SuperValue Titirangi']",698.025625,West Region
"['Countdown Lynmall', 'Countdown Northwest']",793.055625,West Region
"['Countdown Lynmall', 'Countdown Te Atatu']",731.235625,West Region
"['Countdown Lynmall', 'Countdown Te Atatu South']",704.20375,West Region
"['Countdown Lynmall', 'Countdown Westgate']",773.466875,West Region
"['Countdown Lynmall', 'FreshChoice Glen Eden']",605.454375,West Region
"['Countdown Lynmall', 'FreshChoice Ranui']",686.97875,West Region
"['Countdown Lynmall', 'SuperValue Avondale']",547.72375,West Region
"['Countdown Lynmall', 'SuperValue Palomino']",701.03875,West Region
"['Countdown Lynmall', 'SuperValue Titirangi']",597.86625,West Region
"['Countdown Northwest', 'Countdown Te Atatu']",787.895625,West Region
"['Countdown Northwest', 'Countdown Te Atatu South']",767.27625,West Region
"['Countdown Northwest', 'Countdown Westgate']",766.53,West Region
"['Countdown Northwest', 'FreshChoice Glen Eden']",738.063125,West Region
"['Countdown Northwest', 'FreshChoice Ranui']",710.150625,West Region
"['Countdown Northwest', 'SuperValue Avondale']",687.51,West Region
"['Countdown Northwest', 'SuperValue Palomino']",771.623125,West Region
"['Countdown Northwest', 'SuperValue Titirangi']",758.069375,West Region
"['Countdown Te Atatu', 'Countdown Te Atatu South']",701.66625,West Region
"['Countdown Te Atatu', 'Countdown Westgate']",773.0337499999999,West Region
"['Countdown Te Atatu', 'FreshChoice Glen Eden']",672.453125,West Region
"['Countdown Te Atatu', 'FreshChoice Ranui']",686.545625,West Region
"['Countdown Te Atatu', 'SuperValue Avondale']",625.69,West Region
"['Countdown Te Atatu', 'SuperValue Palomino']",724.526875,West Region
"['Countdown Te Atatu', 'SuperValue Titirangi']",696.249375,West Region
"['Countdown Te Atatu South', 'Countdown Westgate']",741.696875,West Region
"['Countdown Te Atatu South', 'FreshChoice Glen Eden']",626.76,West Region
"['Countdown Te Atatu South', 'FreshChoice Ranui']",645.44875,West Region
"['Countdown Te Atatu South', 'SuperValue Avondale']",598.6581249999999,West Region
"['Countdown Te Atatu South', 'SuperValue Palomino']",679.42,West Region
"['Countdown Te Atatu South', 'SuperValue Titirangi']",643.34375,West Region
"['Countdown Westgate', 'FreshChoice Glen Eden']",718.47375,West Region
"['Countdown Westgate', 'FreshChoice Ranui']",705.318125,West Region
"['Countdown Westgate', 'SuperValue Avondale']",667.92125,West Region
"['Countdown Westgate', 'SuperValue Palomino']",752.0343750000001,West Region
"['Countdown Westgate', 'SuperValue Titirangi']",738.480625,West Region
"['FreshChoice Glen Eden', 'FreshChoice Ranui']",603.84125,West Region
"['FreshChoice Glen Eden', 'SuperValue Avondale']",513.1775,West Region
"['FreshChoice Glen Eden', 'SuperValue Palomino']",620.0075,West Region
"['FreshChoice Glen Eden', 'SuperValue Titirangi']",526.09375,West Region
"['FreshChoice Ranui', 'SuperValue Avondale']",581.433125,West Region
"['FreshChoice Ranui', 'SuperValue Palomino']",617.42125,West Region
"['FreshChoice Ranui', 'SuperValue Titirangi']",617.724375,West Region
"['SuperValue Avondale', 'SuperValue Palomino']",625.88125,West Region
"['SuperValue Avondale', 'SuperValue Titirangi']",512.815,West Region
"['SuperValue Palomino', 'SuperValue Titirangi']",627.09375,West Region
"['Countdown Henderson', 'Countdown Hobsonville', 'Countdown Lynmall']",1187.465902777778,West Region
"['Countdown Henderson', 'Countdown Hobsonville', 'Countdown Te Atatu']",1178.3855555555556,West Region
"['Countdown Henderson', 'Countdown Hobsonville', 'Countdown Te Atatu South']",1153.1840972222221,West Region
"['Countdown Henderson', 'Countdown Hobsonville', 'FreshChoice Glen Eden']",1117.4791666666665,West Region
"['Countdown Henderson', 'Countdown Hobsonville', 'FreshChoice Ranui']",1112.0754166666668,West Region
"['Countdown Henderson', 'Countdown Hobsonville', 'SuperValue Avondale']",1055.692013888889,West Region
"['Countdown Henderson', 'Countdown Hobsonville', 'SuperValue Palomino']",1158.4977083333335,West Region
"['Countdown Henderson', 'Countdown Hobsonville', 'SuperValue Titirangi']",1141.9312499999999,West Region
"['Countdown Henderson', 'Countdown Kelston', 'Countdown Lynmall']",1044.5315972222224,West Region
"['Countdown Henderson', 'Countdown Kelston', 'Countdown Te Atatu']",1136.965208333333,West Region
"['Countdown Henderson', 'Countdown Kelston', 'Countdown Te Atatu South']",1086.8594444444445,West Region
"['Countdown Henderson', 'Countdown Kelston', 'FreshChoice Glen Eden']",949.685625,West Region
"['Countdown Henderson', 'Countdown Kelston', 'FreshChoice Ranui']",1057.2419444444442,West Region
"['Countdown Henderson', 'Countdown Kelston', 'SuperValue Avondale']",933.3880555555555,West Region
"['Countdown Henderson', 'Countdown Kelston', 'SuperValue Palomino']",1078.998263888889,West Region
"['Countdown Henderson', 'Countdown Kelston', 'SuperValue Titirangi']",961.1210416666668,West Region
"['Countdown Henderson', 'Countdown Lincoln Road', 'Countdown Lynmall']",1086.6058333333333,West Region
"['Countdown Henderson', 'Countdown Lincoln Road', 'Countdown Te Atatu']",1077.5262499999997,West Region
"['Countdown Henderson', 'Countdown Lincoln Road', 'Countdown Te Atatu South']",1037.5763888888887,West Region
"['Countdown Henderson', 'Countdown Lincoln Road', 'FreshChoice Glen Eden']",995.2836805555556,West Region
"['Countdown Henderson', 'Countdown Lincoln Road', 'FreshChoice Ranui']",982.4541666666664,West Region
"['Countdown Henderson', 'Countdown Lincoln Road', 'SuperValue Avondale']",954.8327083333332,West Region
"['Countdown Henderson', 'Countdown Lincoln Road', 'SuperValue Palomino']",1028.8756944444444,West Region
"['Countdown Henderson', 'Countdown Lincoln Road', 'SuperValue Titirangi']",1015.5527083333334,West Region
"['Countdown Henderson', 'Countdown Lynmall', 'Countdown Northwest']",1191.481666666667,West Region
"['Countdown Henderson', 'Countdown Lynmall', 'Countdown Te Atatu']",1115.9238888888888,West Region
"['Countdown Henderson', 'Countdown Lynmall', 'Countdown Te Atatu South']",1082.8849305555557,West Region
"['Countdown Henderson', 'Countdown Lynmall', 'Countdown Westgate']",1167.5398611111113,West Region
"['Countdown Henderson', 'Countdown Lynmall', 'FreshChoice Glen Eden']",962.1912500000001,West Region
"['Countdown Henderson', 'Countdown Lynmall', 'FreshChoice Ranui']",1061.8321527777778,West Region
"['Countdown Henderson', 'Countdown Lynmall', 'SuperValue Avondale']",893.153125,West Region
"['Countdown Henderson', 'Countdown Lynmall', 'SuperValue Palomino']",1079.0165972222223,West Region
"['Countdown Henderson', 'Countdown Lynmall', 'SuperValue Titirangi']",952.916875,West Region
"['Countdown Henderson', 'Countdown Northwest', 'Countdown Te Atatu']",1154.4674305555554,West Region
"['Countdown Henderson', 'Countdown Northwest', 'Countdown Te Atatu South']",1129.265972222222,West Region
"['Countdown Henderson', 'Countdown Northwest', 'FreshChoice Glen Eden']",1093.5610416666666,West Region
"['Countdown Henderson', 'Countdown Northwest', 'FreshChoice Ranui']",1059.445763888889,West Region
"['Countdown Henderson', 'Countdown Northwest', 'SuperValue Avondale']",1031.773888888889,West Region
"['Countdown Henderson', 'Countdown Northwest', 'SuperValue Palomino']",1134.5788194444442,West Region
"['Countdown Henderson', 'Countdown Northwest', 'SuperValue Titirangi']",1118.0131250000002,West Region
"['Countdown Henderson', 'Countdown Te Atatu', 'Countdown Te Atatu South']",1046.024236111111,West Region
"['Countdown Henderson', 'Countdown Te Atatu', 'Countdown Westgate']",1133.2511805555555,West Region
"['Countdown Henderson', 'Countdown Te Atatu', 'FreshChoice Glen Eden']",1010.3193055555555,West Region
"['Countdown Henderson', 'Countdown Te Atatu', 'FreshChoice Ranui']",1027.5434722222224,West Region
"['Countdown Henderson', 'Countdown Te Atatu', 'SuperValue Avondale']",953.1643750000001,West Region
"['Countdown Henderson', 'Countdown Te Atatu', 'SuperValue Palomino']",1073.9650000000001,West Region
"['Countdown Henderson', 'Countdown Te Atatu', 'SuperValue Titirangi']",1039.4036111111109,West Region
"['Countdown Henderson', 'Countdown Te Atatu South', 'Countdown Westgate']",1077.88375,West Region
"['Countdown Henderson', 'Countdown Te Atatu South', 'FreshChoice Glen Eden']",937.4053472222224,West Region
"['Countdown Henderson', 'Countdown Te Atatu South', 'FreshChoice Ranui']",960.2471527777776,West Region
"['Countdown Henderson', 'Countdown Te Atatu South', 'SuperValue Avondale']",903.0586111111112,West Region
"['Countdown Henderson', 'Countdown Te Atatu South', 'SuperValue Palomino']",1001.7675694444446,West Region
"['Countdown Henderson', 'Countdown Te Atatu South', 'SuperValue Titirangi']",957.6743750000002,West Region
"['Countdown Henderson', 'Countdown Westgate', 'FreshChoice Glen Eden']",1069.618472222222,West Region
"['Countdown Henderson', 'Countdown Westgate', 'FreshChoice Ranui']",1053.539375,West Region
"['Countdown Henderson', 'Countdown Westgate', 'SuperValue Avondale']",1007.8320833333332,West Region
"['Countdown Henderson', 'Countdown Westgate', 'SuperValue Palomino']",1110.637013888889,West Region
"['Countdown Henderson', 'Countdown Westgate', 'SuperValue Titirangi']",1094.0713194444443,West Region
"['Countdown Henderson', 'FreshChoice Glen Eden', 'FreshChoice Ranui']",905.8131944444445,West Region
"['Countdown Henderson', 'FreshChoice Glen Eden', 'SuperValue Avondale']",814.0925000000001,West Region
"['Countdown Henderson', 'FreshChoice Glen Eden', 'SuperValue Palomino']",925.5719444444444,West Region
"['Countdown Henderson', 'FreshChoice Glen Eden', 'SuperValue Titirangi']",827.0087500000001,West Region
"['Countdown Henderson', 'FreshChoice Ranui', 'SuperValue Avondale']",865.2743750000001,West Region
"['Countdown Henderson', 'FreshChoice Ranui', 'SuperValue Palomino']",901.5430555555556,West Region
"['Countdown Henderson', 'FreshChoice Ranui', 'SuperValue Titirangi']",901.9135416666668,West Region
"['Countdown Henderson', 'SuperValue Avondale', 'SuperValue Palomino']",1010.2673611111111,West Region
"['Countdown Henderson', 'SuperValue Avondale', 'SuperValue Titirangi']",877.1524999999999,West Region
"['Countdown Henderson', 'SuperValue Palomino', 'SuperValue Titirangi']",890.754375,West Region
"['Countdown Hobsonville', 'Countdown Kelston', 'Countdown Lynmall']",1148.7970833333334,West Region
"['Countdown Hobsonville', 'Countdown Kelston', 'Countdown Te Atatu']",1241.2306944444442,West Region
"['Countdown Hobsonville', 'Countdown Kelston', 'Countdown Te Atatu South']",1191.1249305555557,West Region
"['Countdown Hobsonville', 'Countdown Kelston', 'FreshChoice Glen Eden']",1053.9511111111112,West Region
"['Countdown Hobsonville', 'Countdown Kelston', 'FreshChoice Ranui']",1161.5074305555554,West Region
"['Countdown Hobsonville', 'Countdown Kelston', 'SuperValue Avondale']",1037.6535416666666,West Region
"['Countdown Hobsonville', 'Countdown Kelston', 'SuperValue Palomino']",1183.26375,West Region
"['Countdown Hobsonville', 'Countdown Kelston', 'SuperValue Titirangi']",1065.3865277777775,West Region
"['Countdown Hobsonville', 'Countdown Lincoln Road', 'Countdown Lynmall']",1139.101041666667,West Region
"['Countdown Hobsonville', 'Countdown Lincoln Road', 'Countdown Te Atatu']",1130.0214583333334,West Region
"['Countdown Hobsonville', 'Countdown Lincoln Road', 'Countdown Te Atatu South']",1090.0715972222222,West Region
"['Countdown Hobsonville', 'Countdown Lincoln Road', 'FreshChoice Glen Eden']",1047.778888888889,West Region
"['Countdown Hobsonville', 'Countdown Lincoln Road', 'FreshChoice Ranui']",1034.9493750000001,West Region
"['Countdown Hobsonville', 'Countdown Lincoln Road', 'SuperValue Avondale']",1007.3279166666669,West Region
"['Countdown Hobsonville', 'Countdown Lincoln Road', 'SuperValue Palomino']",1081.370902777778,West Region
"['Countdown Hobsonville', 'Countdown Lincoln Road', 'SuperValue Titirangi']",1068.0479166666667,West Region
"['Countdown Hobsonville', 'Countdown Lynmall', 'Countdown Northwest']",1270.788611111111,West Region
"['Countdown Hobsonville', 'Countdown Lynmall', 'Countdown Te Atatu']",1195.2308333333333,West Region
"['Countdown Hobsonville', 'Countdown Lynmall', 'Countdown Te Atatu South']",1162.191875,West Region
"['Countdown Hobsonville', 'Countdown Lynmall', 'Countdown Westgate']",1246.8468055555556,West Region
"['Countdown Hobsonville', 'Countdown Lynmall', 'FreshChoice Glen Eden']",1041.4981944444446,West Region
"['Countdown Hobsonville', 'Countdown Lynmall', 'FreshChoice Ranui']",1141.1390972222223,West Region
"['Countdown Hobsonville', 'Countdown Lynmall', 'SuperValue Avondale']",970.9385416666668,West Region
"['Countdown Hobsonville', 'Countdown Lynmall', 'SuperValue Palomino']",1158.3235416666669,West Region
"['Countdown Hobsonville', 'Countdown Lynmall', 'SuperValue Titirangi']",1032.2238194444444,West Region
"['Countdown Hobsonville', 'Countdown Northwest', 'Countdown Te Atatu']",1139.8847916666664,West Region
"['Countdown Hobsonville', 'Countdown Northwest', 'Countdown Te Atatu South']",1114.6833333333334,West Region
"['Countdown Hobsonville', 'Countdown Northwest', 'FreshChoice Glen Eden']",1078.978402777778,West Region
"['Countdown Hobsonville', 'Countdown Northwest', 'FreshChoice Ranui']",1044.8631249999999,West Region
"['Countdown Hobsonville', 'Countdown Northwest', 'SuperValue Avondale']",1017.1912500000001,West Region
"['Countdown Hobsonville', 'Countdown Northwest', 'SuperValue Palomino']",1119.9961805555556,West Region
"['Countdown Hobsonville', 'Countdown Northwest', 'SuperValue Titirangi']",1103.4304861111111,West Region
"['Countdown Hobsonville', 'Countdown Te Atatu', 'Countdown Te Atatu South']",1084.7152083333333,West Region
"['Countdown Hobsonville', 'Countdown Te Atatu', 'Countdown Westgate']",1171.9421527777777,West Region
"['Countdown Hobsonville', 'Countdown Te Atatu', 'FreshChoice Glen Eden']",1049.0102777777777,West Region
"['Countdown Hobsonville', 'Countdown Te Atatu', 'FreshChoice Ranui']",1066.2344444444445,West Region
"['Countdown Hobsonville', 'Countdown Te Atatu', 'SuperValue Avondale']",991.8553472222223,West Region
"['Countdown Hobsonville', 'Countdown Te Atatu', 'SuperValue Palomino']",1112.6559722222223,West Region
"['Countdown Hobsonville', 'Countdown Te Atatu', 'SuperValue Titirangi']",1078.0945833333333,West Region
"['Countdown Hobsonville', 'Countdown Te Atatu South', 'Countdown Westgate']",1141.4790277777777,West Region
"['Countdown Hobsonville', 'Countdown Te Atatu South', 'FreshChoice Glen Eden']",1001.0006249999999,West Region
"['Countdown Hobsonville', 'Countdown Te Atatu South', 'FreshChoice Ranui']",1023.8424305555553,West Region
"['Countdown Hobsonville', 'Countdown Te Atatu South', 'SuperValue Avondale']",966.653888888889,West Region
"['Countdown Hobsonville', 'Countdown Te Atatu South', 'SuperValue Palomino']",1065.3628472222222,West Region
"['Countdown Hobsonville', 'Countdown Te Atatu South', 'SuperValue Titirangi']",1021.2696527777779,West Region
"['Countdown Hobsonville', 'Countdown Westgate', 'FreshChoice Glen Eden']",1057.226666666667,West Region
"['Countdown Hobsonville', 'Countdown Westgate', 'FreshChoice Ranui']",1041.1475694444446,West Region
"['Countdown Hobsonville', 'Countdown Westgate', 'SuperValue Avondale']",995.440277777778,West Region
"['Countdown Hobsonville', 'Countdown Westgate', 'SuperValue Palomino']",1098.2452083333333,West Region
"['Countdown Hobsonville', 'Countdown Westgate', 'SuperValue Titirangi']",1081.6795138888888,West Region
"['Countdown Hobsonville', 'FreshChoice Glen Eden', 'FreshChoice Ranui']",1013.1640277777778,West Region
"['Countdown Hobsonville', 'FreshChoice Glen Eden', 'SuperValue Avondale']",902.3527777777779,West Region
"['Countdown Hobsonville', 'FreshChoice Glen Eden', 'SuperValue Palomino']",1032.9227777777778,West Region
"['Countdown Hobsonville', 'FreshChoice Glen Eden', 'SuperValue Titirangi']",918.1393055555557,West Region
"['Countdown Hobsonville', 'FreshChoice Ranui', 'SuperValue Avondale']",925.5452083333333,West Region
"['Countdown Hobsonville', 'FreshChoice Ranui', 'SuperValue Palomino']",969.5306944444444,West Region
"['Countdown Hobsonville', 'FreshChoice Ranui', 'SuperValue Titirangi']",969.9011805555555,West Region
"['Countdown Hobsonville', 'SuperValue Avondale', 'SuperValue Palomino']",1069.062361111111,West Region
"['Countdown Hobsonville', 'SuperValue Avondale', 'SuperValue Titirangi']",930.8702777777779,West Region
"['Countdown Hobsonville', 'SuperValue Palomino', 'SuperValue Titirangi']",981.3534027777779,West Region
"['Countdown Kelston', 'Countdown Lincoln Road', 'Countdown Lynmall']",1108.698263888889,West Region
"['Countdown Kelston', 'Countdown Lincoln Road', 'Countdown Te Atatu']",1099.6186805555558,West Region
"['Countdown Kelston', 'Countdown Lincoln Road', 'Countdown Te Atatu South']",1059.6688194444446,West Region
"['Countdown Kelston', 'Countdown Lincoln Road', 'FreshChoice Glen Eden']",1017.3761111111113,West Region
"['Countdown Kelston', 'Countdown Lincoln Road', 'FreshChoice Ranui']",1004.5465972222224,West Region
"['Countdown Kelston', 'Countdown Lincoln Road', 'SuperValue Avondale']",976.925138888889,West Region
"['Countdown Kelston', 'Countdown Lincoln Road', 'SuperValue Palomino']",1050.968125,West Region
"['Countdown Kelston', 'Countdown Lincoln Road', 'SuperValue Titirangi']",1037.645138888889,West Region
"['Countdown Kelston', 'Countdown Lynmall', 'Countdown Northwest']",1139.4845138888888,West Region
"['Countdown Kelston', 'Countdown Lynmall', 'Countdown Te Atatu']",1063.9267361111108,West Region
"['Countdown Kelston', 'Countdown Lynmall', 'Countdown Te Atatu South']",1030.8877777777777,West Region
"['Countdown Kelston', 'Countdown Lynmall', 'Countdown Westgate']",1115.5427083333334,West Region
"['Countdown Kelston', 'Countdown Lynmall', 'FreshChoice Glen Eden']",910.1940972222224,West Region
"['Countdown Kelston', 'Countdown Lynmall', 'FreshChoice Ranui']",1009.835,West Region
"['Countdown Kelston', 'Countdown Lynmall', 'SuperValue Avondale']",850.61,West Region
"['Countdown Kelston', 'Countdown Lynmall', 'SuperValue Palomino']",1027.0194444444446,West Region
"['Countdown Kelston', 'Countdown Lynmall', 'SuperValue Titirangi']",900.9197222222223,West Region
"['Countdown Kelston', 'Countdown Northwest', 'Countdown Te Atatu']",1163.3682638888886,West Region
"['Countdown Kelston', 'Countdown Northwest', 'Countdown Te Atatu South']",1138.1668055555556,West Region
"['Countdown Kelston', 'Countdown Northwest', 'FreshChoice Glen Eden']",1102.4618750000002,West Region
"['Countdown Kelston', 'Countdown Northwest', 'FreshChoice Ranui']",1068.3465972222223,West Region
"['Countdown Kelston', 'Countdown Northwest', 'SuperValue Avondale']",1040.6747222222223,West Region
"['Countdown Kelston', 'Countdown Northwest', 'SuperValue Palomino']",1143.479652777778,West Region
"['Countdown Kelston', 'Countdown Northwest', 'SuperValue Titirangi']",1126.9139583333335,West Region
"['Countdown Kelston', 'Countdown Te Atatu', 'Countdown Te Atatu South']",1054.9250694444445,West Region
"['Countdown Kelston', 'Countdown Te Atatu', 'Countdown Westgate']",1142.1520138888886,West Region
"['Countdown Kelston', 'Countdown Te Atatu', 'FreshChoice Glen Eden']",1019.2201388888889,West Region
"['Countdown Kelston', 'Countdown Te Atatu', 'FreshChoice Ranui']",1036.4443055555557,West Region
"['Countdown Kelston', 'Countdown Te Atatu', 'SuperValue Avondale']",962.0652083333332,West Region
"['Countdown Kelston', 'Countdown Te Atatu', 'SuperValue Palomino']",1082.8658333333335,West Region
"['Countdown Kelston', 'Countdown Te Atatu', 'SuperValue Titirangi']",1048.3044444444445,West Region
"['Countdown Kelston', 'Countdown Te Atatu South', 'Countdown Westgate']",1086.7845833333333,West Region
"['Countdown Kelston', 'Countdown Te Atatu South', 'FreshChoice Glen Eden']",946.3061805555557,West Region
"['Countdown Kelston', 'Countdown Te Atatu South', 'FreshChoice Ranui']",969.1479861111111,West Region
"['Countdown Kelston', 'Countdown Te Atatu South', 'SuperValue Avondale']",911.9594444444444,West Region
"['Countdown Kelston', 'Countdown Te Atatu South', 'SuperValue Palomino']",1010.6684027777777,West Region
"['Countdown Kelston', 'Countdown Te Atatu South', 'SuperValue Titirangi']",966.5752083333334,West Region
"['Countdown Kelston', 'Countdown Westgate', 'FreshChoice Glen Eden']",1078.5193055555558,West Region
"['Countdown Kelston', 'Countdown Westgate', 'FreshChoice Ranui']",1062.4402083333332,West Region
"['Countdown Kelston', 'Countdown Westgate', 'SuperValue Avondale']",1016.7329166666666,West Region
"['Countdown Kelston', 'Countdown Westgate', 'SuperValue Palomino']",1119.5378472222224,West Region
"['Countdown Kelston', 'Countdown Westgate', 'SuperValue Titirangi']",1102.9721527777776,West Region
"['Countdown Kelston', 'FreshChoice Glen Eden', 'FreshChoice Ranui']",864.81875,West Region
"['Countdown Kelston', 'FreshChoice Glen Eden', 'SuperValue Avondale']",774.1550000000001,West Region
"['Countdown Kelston', 'FreshChoice Glen Eden', 'SuperValue Palomino']",880.985,West Region
"['Countdown Kelston', 'FreshChoice Glen Eden', 'SuperValue Titirangi']",787.0712500000001,West Region
"['Countdown Kelston', 'FreshChoice Ranui', 'SuperValue Avondale']",885.5525,West Region
"['Countdown Kelston', 'FreshChoice Ranui', 'SuperValue Palomino']",926.3274305555556,West Region
"['Countdown Kelston', 'FreshChoice Ranui', 'SuperValue Titirangi']",926.6979166666666,West Region
"['Countdown Kelston', 'SuperValue Avondale', 'SuperValue Palomino']",958.3886111111112,West Region
"['Countdown Kelston', 'SuperValue Avondale', 'SuperValue Titirangi']",834.70625,West Region
"['Countdown Kelston', 'SuperValue Palomino', 'SuperValue Titirangi']",913.4841666666667,West Region
"['Countdown Lincoln Road', 'Countdown Lynmall', 'Countdown Northwest']",1199.0021527777776,West Region
"['Countdown Lincoln Road', 'Countdown Lynmall', 'Countdown Te Atatu']",1123.444375,West Region
"['Countdown Lincoln Road', 'Countdown Lynmall', 'Countdown Te Atatu South']",1090.4054166666667,West Region
"['Countdown Lincoln Road', 'Countdown Lynmall', 'Countdown Westgate']",1175.0603472222224,West Region
"['Countdown Lincoln Road', 'Countdown Lynmall', 'FreshChoice Glen Eden']",969.7117361111111,West Region
"['Countdown Lincoln Road', 'Countdown Lynmall', 'FreshChoice Ranui']",1069.3526388888888,West Region
"['Countdown Lincoln Road', 'Countdown Lynmall', 'SuperValue Avondale']",899.30625,West Region
"['Countdown Lincoln Road', 'Countdown Lynmall', 'SuperValue Palomino']",1086.5370833333334,West Region
"['Countdown Lincoln Road', 'Countdown Lynmall', 'SuperValue Titirangi']",960.4373611111112,West Region
"['Countdown Lincoln Road', 'Countdown Northwest', 'Countdown Te Atatu']",1099.705,West Region
"['Countdown Lincoln Road', 'Countdown Northwest', 'Countdown Te Atatu South']",1074.5035416666667,West Region
"['Countdown Lincoln Road', 'Countdown Northwest', 'FreshChoice Glen Eden']",1038.7986111111113,West Region
"['Countdown Lincoln Road', 'Countdown Northwest', 'FreshChoice Ranui']",1004.6833333333332,West Region
"['Countdown Lincoln Road', 'Countdown Northwest', 'SuperValue Avondale']",977.0114583333334,West Region
"['Countdown Lincoln Road', 'Countdown Northwest', 'SuperValue Palomino']",1079.816388888889,West Region
"['Countdown Lincoln Road', 'Countdown Northwest', 'SuperValue Titirangi']",1063.2506944444442,West Region
"['Countdown Lincoln Road', 'Countdown Te Atatu', 'Countdown Te Atatu South']",1012.9295138888888,West Region
"['Countdown Lincoln Road', 'Countdown Te Atatu', 'Countdown Westgate']",1100.1564583333334,West Region
"['Countdown Lincoln Road', 'Countdown Te Atatu', 'FreshChoice Glen Eden']",977.2245833333333,West Region
"['Countdown Lincoln Road', 'Countdown Te Atatu', 'FreshChoice Ranui']",994.4487499999999,West Region
"['Countdown Lincoln Road', 'Countdown Te Atatu', 'SuperValue Avondale']",920.0696527777778,West Region
"['Countdown Lincoln Road', 'Countdown Te Atatu', 'SuperValue Palomino']",1040.8702777777778,West Region
"['Countdown Lincoln Road', 'Countdown Te Atatu', 'SuperValue Titirangi']",1006.3088888888888,West Region
"['Countdown Lincoln Road', 'Countdown Te Atatu South', 'Countdown Westgate']",1054.9449305555554,West Region
"['Countdown Lincoln Road', 'Countdown Te Atatu South', 'FreshChoice Glen Eden']",914.4665277777779,West Region
"['Countdown Lincoln Road', 'Countdown Te Atatu South', 'FreshChoice Ranui']",937.3083333333332,West Region
"['Countdown Lincoln Road', 'Countdown Te Atatu South', 'SuperValue Avondale']",883.734375,West Region
"['Countdown Lincoln Road', 'Countdown Te Atatu South', 'SuperValue Palomino']",978.82875,West Region
"['Countdown Lincoln Road', 'Countdown Te Atatu South', 'SuperValue Titirangi']",934.7355555555557,West Region
"['Countdown Lincoln Road', 'Countdown Westgate', 'FreshChoice Glen Eden']",1014.8560416666667,West Region
"['Countdown Lincoln Road', 'Countdown Westgate', 'FreshChoice Ranui']",998.7769444444442,West Region
"['Countdown Lincoln Road', 'Countdown Westgate', 'SuperValue Avondale']",953.0696527777778,West Region
"['Countdown Lincoln Road', 'Countdown Westgate', 'SuperValue Palomino']",1055.8745833333335,West Region
"['Countdown Lincoln Road', 'Countdown Westgate', 'SuperValue Titirangi']",1039.308888888889,West Region
"['Countdown Lincoln Road', 'FreshChoice Glen Eden', 'FreshChoice Ranui']",920.0421527777777,West Region
